0.283333,13.2894,10.4571,4.29868
0.286667,13.171,10.232,4.824
0.29,13.0597,10.0072,5.35191
0.293333,13.0036,9.84736,5.8248
0.296667,12.8537,9.57244,6.21504
0.3,12.7564,9.37153,6.36916
0.303333,12.6326,9.17244,6.42263
0.306667,12.5177,8.99172,6.27257
0.31,12.3868,8.79985,5.98717
0.313333,12.2441,8.60817,5.55859
0.316667,12.1051,8.4393,4.72358
0.32,11.9628,8.28105,3.83462
0.323333,11.806,8.11168,3.05371
0.326667,11.6504,7.95284,2.46826
0.33,11.4925,7.7927,2.20934
0.333333,11.3376,7.63415,2.3872
0.336667,11.1871,7.47693,3.10643
0.34,11.0422,7.32118,4.4543
0.343333,10.9028,7.1774,6.49995
0.346667,10.7698,7.03838,9.30321
0.35,10.6414,6.90828,12.8904
0.353333,10.5165,6.79031,17.2472
0.356667,10.3996,6.67123,22.2926
0.36,10.2902,6.55092,27.9195
0.363333,10.1877,6.42938,33.9865
0.366667,10.0921,6.30645,40.3099
0.37,10.0027,6.18328,46.7114
0.373333,9.91794,6.0588,52.9463
0.376667,9.83772,5.9342,58.8139
0.38,9.7606,5.80997,64.0585
0.383333,9.68562,5.68537,68.5015
0.386667,9.61199,5.56283,71.9295
0.39,9.53798,5.44191,74.1497
0.393333,9.46243,5.32293,75.1085
0.396667,9.3843,5.20692,74.7244
0.4,9.30239,5.09441,72.9952
0.403333,9.21569,4.98594,69.9778
0.406667,9.12325,4.88196,65.7979
0.41,9.02395,4.78242,60.596
0.413333,8.91874,4.6891,54.6353
0.416667,8.80579,4.60039,48.1155
0.42,8.68578,4.51708,41.2769
0.423333,8.55879,4.43842,34.4321
0.426667,8.4251,4.36337,27.8456
0.43,8.27909,4.28798,21.5787
0.433333,8.12587,4.2155,16.1366
0.436667,7.10125,3.63312,15.6914
0.44,6.35448,3.03942,17.4939
0.443333,6.05873,2.91132,15.9702
0.446667,5.72025,2.73071,16.3362
0.45,5.41401,2.595,17.391
0.453333,5.11023,2.45395,19.3266
0.456667,4.8126,2.31167,21.7416
0.46,4.53668,2.18594,23.685
0.463333,4.27315,2.06017,25.3187
0.466667,4.02044,1.9383,26.603
0.47,3.77045,1.8184,28.0991
0.473333,3.23031,1.58298,30.4347
0.476667,2.3563,0.970837,36.96
0.48,2.07342,0.869908,38.4348
0.483333,1.77263,0.709074,39.2745
0.486667,1.52573,0.608523,39.3238
0.49,1.31253,0.514404,38.8704
0.493333,1.14264,0.439798,37.8754
0.496667,0.731358,0.266334,39.4498
0.5,0.638212,0.220732,37.1429
0.503333,0.583274,0.187073,34.7046
0.506667,0.560162,0.18526,32.3452
0.51,0.567337,0.190886,30.4406
0.513333,0.595515,0.19898,29.152
0.516667,0.643775,0.213186,28.9413
0.52,0.702845,0.232301,29.459
0.523333,0.770241,0.255496,30.7084
0.526667,0.842764,0.281828,32.4651
0.53,0.917313,0.309751,34.3004
0.533333,0.992453,0.338252,35.6853
0.536667,1.06776,0.367628,36.4672
0.54,1.14398,0.397767,36.5617
0.543333,1.22129,0.429222,35.9407
0.546667,1.29966,0.461687,34.6696
0.55,1.37894,0.496083,32.9439
0.553333,1.45883,0.531341,31.1296
0.556667,1.53823,0.563533,29.4068
0.56,1.61386,0.596852,28.0264
0.563333,1.68505,0.631466,27.1444
0.566667,1.75141,0.667386,26.8706
0.57,1.81358,0.703952,27.221
0.573333,1.87196,0.741786,28.1654
0.576667,1.92754,0.78081,29.5746
0.58,1.98123,0.820887,31.2731
0.583333,2.03387,0.862128,33.0463
0.586667,2.08615,0.904504,34.6672
0.59,2.13858,0.948054,35.9277
0.593333,2.19168,0.992858,36.6633
0.596667,2.24546,1.03949,36.7684
0.6,2.30085,1.08713,36.2121
0.603333,2.35834,1.13586,35.0308
0.606667,2.41791,1.18651,33.3203
0.61,2.48045,1.23908,31.2512
0.613333,2.54653,1.2936,29.0088
0.616667,2.61711,1.3504,26.8453
0.62,2.69237,1.40926,24.959
0.623333,2.77321,1.47053,23.5496
0.626667,2.86021,1.53392,22.7886
0.63,2.95345,1.59948,22.7972
0.633333,3.0528,1.66712,23.6201
0.636667,3.15861,1.73714,25.2598
0.64,3.26949,1.80915,27.5855
0.643333,3.38514,1.88261,30.456
0.646667,3.50393,1.95783,33.6368
0.65,3.62436,2.03461,36.8835
0.653333,3.74508,2.11228,39.9035
0.656667,3.86426,2.19117,42.4214
0.66,3.98044,2.27057,44.1756
0.663333,4.09207,2.35006,44.9638
0.666667,4.1983,2.42994,44.685
0.67,4.29794,2.50925,43.2527
0.673333,4.39067,2.58868,40.7413
0.676667,4.47562,2.66863,37.2868
0.68,4.5532,2.74801,33.12
0.683333,4.62368,2.82744,28.512
0.686667,4.68804,2.90651,23.7912
0.69,4.74689,2.98569,19.3005
0.693333,4.80077,3.06438,15.3548
0.696667,4.85035,3.14292,12.234
0.7,4.89639,3.22108,10.1523
0.703333,4.93975,3.29884,9.22531
0.706667,4.98053,3.37577,9.49358
0.71,5.01879,3.45215,10.8911
0.713333,5.05535,3.5261,13.2655
0.716667,5.09068,3.5952,16.3948
0.72,5.12328,3.6618,20.0056
0.723333,5.15289,3.72536,23.7942
0.726667,5.17967,3.78651,27.4563
0.73,5.20314,3.84441,30.7074
0.733333,5.22333,3.89884,33.3043
0.736667,5.24016,3.94983,35.0665
0.74,5.25407,3.99719,35.88
0.743333,5.2651,4.04087,35.7088
0.746667,5.27374,4.08091,34.5865
0.75,5.28009,4.11655,32.6154
0.753333,5.28489,4.14905,29.9527
0.756667,5.2883,4.1773,26.796
0.76,5.29087,4.20169,23.3674
0.763333,5.29274,4.22195,19.8966
0.766667,5.29438,4.23823,16.6039
0.77,5.29598,4.25067,13.6867
0.773333,5.2976,4.25912,11.3095
0.776667,5.29931,4.26346,9.59363
0.78,5.30097,4.26381,8.6148
0.783333,5.30248,4.2608,8.40227
0.786667,5.30362,4.25295,8.94109
0.79,5.30399,4.24167,10.1764
0.793333,5.30313,4.22643,12.0192
0.796667,5.30061,4.20731,14.3567
0.8,5.29602,4.18447,17.0569
0.803333,5.28869,4.15796,19.9775
0.806667,5.27867,4.12762,22.9788
0.81,5.26496,4.09372,25.9217
0.813333,5.24736,4.05635,28.6853
0.816667,5.22546,4.01547,31.1664
0.82,5.19895,3.9712,33.2792
0.823333,5.1676,3.92364,34.9607
0.826667,5.1311,3.87273,36.1745
0.83,5.08937,3.81863,36.8912
0.833333,5.04227,3.76148,37.1273
0.836667,4.98954,3.70181,36.8971
0.84,4.93124,3.63994,36.2456
0.843333,4.86729,3.57676,35.195
0.846667,4.79727,3.51614,33.6859
0.85,4.72253,3.45481,31.8449
0.853333,4.64377,3.39286,29.7729
0.856667,4.56171,3.32969,27.5444
0.86,4.47693,3.26485,25.2479
0.863333,4.38969,3.1999,22.9333
0.866667,4.30079,3.13305,20.7228
0.87,4.21077,3.06432,18.6382
0.873333,4.11842,2.98565,17.0115
0.876667,4.02638,2.90192,15.5399
0.88,3.93216,2.82372,14.3226
0.883333,3.83818,2.74982,13.3062
0.886667,3.74448,2.67422,12.6187
0.89,3.64949,2.58938,12.3738
0.893333,3.5563,2.51101,12.3407
0.896667,3.46369,2.43131,12.6097
0.9,3.37163,2.34987,13.155
0.903333,3.27169,2.25886,13.9157
0.906667,3.1601,2.16462,14.8348
0.91,3.03798,2.06328,15.9479
0.913333,2.91233,1.95864,17.2453
0.916667,2.78699,1.85257,18.693
0.92,2.66271,1.7461,20.2454
0.923333,2.54471,1.64176,21.8439
0.926667,2.43264,1.54075,23.4289
0.93,2.32605,1.44344,24.9505
0.933333,2.22404,1.34991,26.3626
0.936667,2.12571,1.26004,27.6219
0.94,2.03037,1.17411,28.6917
0.943333,1.9369,1.09215,29.5459
0.946667,1.84478,1.01406,30.1599
0.95,1.75314,0.939933,30.5232
0.953333,1.66227,0.867289,30.5974
0.956667,1.56591,0.798877,30.5158
0.96,1.4594,0.729414,30.3506
0.963333,1.34419,0.660459,30.1191
0.966667,1.2258,0.59375,29.7581
0.97,1.10798,0.530898,29.2283
0.973333,0.992268,0.471744,28.5263
0.976667,0.880179,0.416695,27.6605
0.98,0.773054,0.365723,26.6447
0.983333,0.672442,0.318938,25.493
0.986667,0.579475,0.276365,24.2305
0.99,0.49523,0.237936,22.8859
0.993333,0.420491,0.203792,21.5053
0.996667,0.355668,0.173813,20.157
1,0.301033,0.148151,18.8992
1.00333,0.256867,0.126691,17.7327
1.00667,0.223156,0.109451,16.683
1.01,0.199584,0.0963938,15.7796
1.01333,0.185701,0.0874311,15.0443
1.01667,0.18087,0.0825167,14.4975
1.02,0.184328,0.081498,14.1602
1.02333,0.195019,0.0838052,13.9804
1.02667,0.212039,0.0895054,14.0305
1.03,0.234753,0.0987586,14.3759
1.03333,0.262243,0.11215,15.0603
1.03667,0.293996,0.128984,15.9772
1.04,0.328649,0.149024,17.0868
1.04333,0.367993,0.172263,18.3619
1.04667,0.409517,0.198593,19.76
1.05,0.455037,0.227775,21.2335
1.05333,0.503077,0.259696,22.7448
1.05667,0.553698,0.294289,24.2461
1.06,0.606745,0.33141,25.6999
1.06333,0.663067,0.371189,27.0637
1.06667,0.724031,0.414365,28.2923
1.07,0.788867,0.4617,29.3871
1.07333,0.725796,0.379737,27.839
1.07667,0.77696,0.404046,28.5296
1.08,0.832035,0.430244,28.9507
1.08333,0.889658,0.463,29.117
1.08667,0.947442,0.49509,29.1107
1.09,1.00487,0.526741,28.9153
1.09333,1.06189,0.557617,28.556
1.09667,1.11827,0.587488,28.0562
1.1,1.17369,0.616126,27.4398
1.10333,1.22769,0.643633,26.7276
1.10667,1.28014,0.669274,25.9405
1.11,1.33021,0.693693,25.0858
1.11333,1.37735,0.717471,24.1651
1.11667,1.42152,0.739578,23.2114
1.12,1.46248,0.759792,22.2443
1.12333,1.50178,0.779397,21.2232
1.12667,1.53974,0.799135,20.1678
1.13,1.5761,0.81862,19.0853
1.13333,1.61044,0.838283,18.0061
1.13667,1.64244,0.85839,16.9499
1.14,1.67237,0.878965,15.9512
1.14333,1.69982,0.900167,15.0466
1.14667,1.72516,0.921628,14.284
1.15,1.74876,0.943193,13.6995
1.15333,1.77061,0.96391,13.3315
1.15667,1.791,0.984706,13.2132
1.16,1.81009,1.00588,13.3809
1.16333,1.8281,1.02673,13.8573
1.16667,1.8454,1.04662,14.65
1.17,1.86209,1.06676,15.7839
1.17333,1.87796,1.08643,17.2549
1.17667,1.89388,1.10595,19.0519
1.18,1.90964,1.12439,21.1373
1.18333,1.92504,1.14108,23.4628
1.18667,1.9403,1.15863,26.0459
1.19,1.95607,1.1749,28.7932
1.19333,1.97232,1.19054,31.6537
1.19667,1.98941,1.20478,34.5432
1.2,2.00601,1.22087,37.5126
1.20333,2.02198,1.23872,40.4961
1.20667,2.03851,1.25643,43.35
1.21,2.05561,1.27386,46.0131
1.21333,2.07324,1.29105,48.3822
1.21667,2.09136,1.30808,50.3996
1.22,2.1099,1.32489,51.9953
1.22333,2.12881,1.3415,53.1175
1.22667,2.1481,1.35798,53.7252
1.23,2.16765,1.37451,53.7972
1.23333,2.18756,1.3906,53.3017
1.23667,2.20775,1.40685,52.2522
1.24,2.22829,1.42324,50.684
1.24333,2.24922,1.43975,48.6303
1.24667,2.27053,1.45641,46.1528
1.25,2.29233,1.47343,43.3318
1.25333,2.31467,1.49089,40.2603
1.25667,2.33763,1.50881,37.0349
1.26,2.36125,1.52728,33.7609
1.26333,2.3856,1.54629,30.5365
1.26667,2.41075,1.56592,27.4615
1.27,2.43675,1.58614,24.6233
1.27333,2.46366,1.60689,22.0997
1.27667,2.49151,1.62814,19.9545
1.28,2.52033,1.64978,18.237
1.28333,2.55013,1.67162,16.978
1.28667,2.58087,1.69355,16.1944
1.29,2.61255,1.71541,15.8868
1.29333,2.6451,1.73708,16.0395
1.29667,2.6784,1.75827,16.6224
1.3,2.71239,1.77883,17.5923
1.30333,2.74668,1.79841,18.8834
1.30667,2.78091,1.81731,20.438
1.31,2.81486,1.83424,22.1555
1.31333,2.848,1.84896,23.9519
1.31667,2.87993,1.86139,25.7298
1.32,2.91014,1.87178,27.3963
1.32333,2.93761,1.88118,28.8829
1.32667,2.96225,1.88926,30.1075
1.33,2.98384,1.89529,30.9997
1.33333,3.00225,1.89988,31.514
1.33667,3.01722,1.90241,31.6194
1.34,3.02883,1.90295,31.3076
1.34333,3.03711,1.90105,30.5921
1.34667,3.04229,1.89691,29.5074
1.35,3.04422,1.89023,28.1074
1.35333,3.04294,1.88104,26.466
1.35667,3.03839,1.86921,24.6687
1.36,3.03045,1.85478,22.8078
1.36333,3.01873,1.83808,20.9881
1.36667,3.00374,1.81858,19.2879
1.37,2.98565,1.79629,17.7944
1.37333,2.96341,1.77157,16.6033
1.37667,2.93769,1.74542,15.7544
1.38,2.90839,1.71726,15.285
1.38333,2.87488,1.68602,15.2133
1.38667,2.83791,1.6534,15.5276
1.39,2.79774,1.61936,16.1994
1.39333,2.75428,1.58394,17.1816
1.39667,2.70757,1.54713,18.4069
1.4,2.65784,1.50842,19.8136
1.40333,2.6064,1.46981,21.3334
1.40667,2.55038,1.42684,22.8875
1.41,2.49317,1.38461,24.4068
1.41333,2.43392,1.34158,25.8334
1.41667,2.37295,1.29746,27.1331
1.42,2.3101,1.25227,28.2366
1.42333,2.24569,1.20621,29.1308
1.42667,2.17997,1.16011,29.7889
1.43,2.11284,1.11416,30.1817
1.43333,2.04424,1.06785,30.3122
1.43667,1.97375,1.02042,30.1469
1.44,1.90191,0.974368,29.7015
1.44333,1.82858,0.928637,28.9811
1.44667,1.75391,0.883078,28.0135
1.45,1.6778,0.840577,26.8294
1.45333,1.60035,0.800004,25.4433
1.45667,1.52252,0.760442,23.9593
1.46,1.4447,0.721902,22.4527
1.46333,1.36713,0.684226,20.9603
1.46667,1.29068,0.647752,19.5763
1.47,1.21576,0.612556,18.3541
1.47333,1.14287,0.578785,17.3267
1.47667,1.07257,0.54627,16.5404
1.48,1.0053,0.515221,15.9937
1.48333,0.941498,0.485642,15.6844
1.48667,0.881546,0.457446,15.5885
1.49,0.825752,0.43083,15.6731
1.49333,0.774289,0.405709,15.8933
1.49667,0.72729,0.38213,16.2034
1.5,0.684878,0.359948,16.5522
1.50333,0.646981,0.339217,16.8999
1.50667,0.613607,0.319904,17.2054
1.51,0.584518,0.302164,17.4524
1.51333,0.559808,0.285829,17.6209
1.51667,0.539119,0.270826,17.7217
1.52,0.522084,0.256905,17.7698
1.52333,0.508702,0.244262,17.7786
1.52667,0.49845,0.232747,17.7798
1.53,0.491162,0.222329,17.8001
1.53333,0.48634,0.212996,17.8577
1.53667,0.48358,0.204638,17.9659
1.54,0.482527,0.196999,18.1158
1.54333,0.482686,0.190135,18.2991
1.54667,0.483678,0.184047,18.4976
1.55,0.485254,0.178383,18.6697
1.55333,0.487063,0.173318,18.7971
1.55667,0.488864,0.168596,18.8607
1.56,0.490627,0.164304,18.8455
1.56333,0.49226,0.160221,18.7613
1.56667,0.493851,0.15654,18.6266
1.57,0.495459,0.153035,18.4707
1.57333,0.497268,0.149689,18.3372
1.57667,0.499378,0.14649,18.2615
1.58,0.501967,0.143512,18.2792
1.58333,0.505183,0.140768,18.412
1.58667,0.50903,0.138198,18.6694
1.59,0.513606,0.13584,19.0383
1.59333,0.518858,0.133716,19.4848
1.59667,0.524752,0.131777,19.9747
1.6,0.531197,0.130092,20.4563
1.60333,0.538116,0.128661,20.8736
1.60667,0.5454,0.127532,21.1774
1.61,0.55302,0.126608,21.3137
1.61333,0.560845,0.126011,21.2574
1.61667,0.568854,0.125706,20.9887
1.62,0.576981,0.125667,20.5088
1.62333,0.58528,0.126008,19.8305
1.62667,0.593637,0.126619,18.9959
1.63,0.602107,0.127656,18.0568
1.63333,0.610667,0.129011,17.0748
1.63667,0.619296,0.130766,16.124
1.64,0.62794,0.132959,15.2712
1.64333,0.636665,0.135514,14.5771
1.64667,0.645292,0.138632,14.1003
1.65,0.653832,0.142277,13.875
1.65333,0.662246,0.146521,13.919
1.65667,0.670532,0.151392,14.2311
1.66,0.678635,0.156846,14.792
1.66333,0.686658,0.163107,15.5684
1.66667,0.69459,0.170083,16.5164
1.67,0.702557,0.177867,17.5851
1.67333,0.710847,0.18647,18.7235
1.67667,0.719568,0.196098,19.8751
1.68,0.729011,0.206633,20.9942
1.68333,0.739154,0.218122,22.0351
1.68667,0.750672,0.230742,22.9691
1.69,0.763447,0.244335,23.7581
1.69333,0.777722,0.259175,24.3847
1.69667,0.79369,0.275128,24.8274
1.7,0.811719,0.291931,25.0821
1.70333,0.83156,0.309328,25.1389
1.70667,0.853457,0.326986,25.0156
1.71,0.877899,0.3452,24.7468
1.71333,0.904077,0.364025,24.3308
1.71667,0.932494,0.383564,23.8317
1.72,0.9628,0.403938,23.2734
1.72333,0.995156,0.424344,22.6914
1.72667,1.02891,0.445467,22.1214
1.73,1.0638,0.467303,21.5952
1.73333,1.09927,0.490148,21.1294
1.73667,1.13533,0.51358,20.733
1.74,1.17118,0.537868,20.4108
1.74333,1.2064,0.563155,20.1488
1.74667,1.24054,0.589676,19.9283
1.75,1.27345,0.617962,19.735
1.75333,1.30616,0.645004,19.5348
1.75667,1.33722,0.673909,19.3085
1.76,1.36626,0.70434,19.0215
1.76333,1.39429,0.734575,18.6584
1.76667,1.41978,0.766552,18.1994
1.77,1.44423,0.799332,17.6377
1.77333,1.46683,0.833389,16.9648
1.77667,1.48972,0.867392,16.2142
1.78,1.51257,0.901328,15.3976
1.78333,1.53467,0.935697,14.5532
1.78667,1.55596,0.970659,13.7088
1.79,1.57681,1.00593,12.9189
1.79333,1.59735,1.04146,12.2323
1.79667,1.61771,1.07715,11.6887
1.8,1.63769,1.11409,11.329
1.80333,1.65772,1.15011,11.1775
1.80667,1.67814,1.18399,11.2433
1.81,1.69887,1.21952,11.5161
1.81333,1.71929,1.254,11.9872
1.81667,1.73949,1.28825,12.6223
1.82,1.75947,1.32193,13.3766
1.82333,1.77932,1.35438,14.1908
1.82667,1.79871,1.38667,15.0126
1.83,1.81849,1.41245,15.781
1.83333,1.83716,1.43694,16.4468
1.83667,1.85458,1.45995,16.9639
1.84,1.87105,1.48125,17.2979
1.84333,1.88644,1.50086,17.4294
1.84667,1.9006,1.5185,17.3485
1.85,1.91357,1.53429,17.0603
1.85333,1.9252,1.54791,16.5803
1.85667,1.93547,1.55945,15.9367
1.86,1.94432,1.56891,15.1656
1.86333,1.95156,1.57606,14.3083
1.86667,1.95719,1.58101,13.4088
1.87,1.96096,1.58356,12.5133
1.87333,1.96283,1.58385,11.6687
1.87667,1.96256,1.5816,10.9179
1.88,1.96014,1.57699,10.2967
1.88333,1.9553,1.57006,9.83529
1.88667,1.94285,1.55553,9.52587
1.89,1.92308,1.53404,9.40006
1.89333,1.89643,1.50609,9.48401
1.89667,1.86542,1.4751,9.79152
1.9,1.83059,1.44137,10.311
1.90333,1.79177,1.40619,11.0172
1.90667,1.74943,1.36961,11.8743
1.91,1.70404,1.3326,12.8383
1.91333,1.65625,1.2945,13.8583
1.91667,1.6064,1.25511,14.8821
1.92,1.55491,1.21518,15.8576
1.92333,1.50211,1.17439,16.7368
1.92667,1.44846,1.13349,17.4773
1.93,1.39427,1.09221,18.0461
1.93333,1.33989,1.05084,18.4193
1.93667,1.2856,1.00936,18.5826
1.94,1.23166,0.967915,18.5353
1.94333,1.17831,0.926627,18.287
1.94667,1.1257,0.885501,17.8551
1.95,1.07405,0.844747,17.2735
1.95333,1.02367,0.804476,16.5561
1.95667,0.97455,0.764709,15.7486
1.96,0.927252,0.725858,14.8701
1.96333,0.881778,0.687936,13.9554
1.96667,0.838088,0.650941,13.0424
1.97,0.796159,0.614932,12.1675
1.97333,0.755948,0.579949,11.3667
1.97667,0.717405,0.545982,10.6655
1.98,0.680504,0.513068,10.1
1.98333,0.645198,0.481252,9.687
1.98667,0.611496,0.450608,9.45207
1.99,0.579344,0.421123,9.40322
1.99333,0.548711,0.392817,9.54915
1.99667,0.519555,0.365687,9.88805
2,0.491876,0.339832,10.4152
2.00333,0.465627,0.315245,11.1139
2.00667,0.440772,0.291964,11.9642
2.01,0.415777,0.270164,12.8903
2.01333,0.391287,0.249904,13.8556
2.01667,0.368454,0.231176,14.8193
2.02,0.348408,0.214032,15.743
2.02333,0.332185,0.198478,16.5907
2.02667,0.320723,0.184557,17.3293
2.03,0.314787,0.172315,17.9301
2.03333,0.31491,0.161769,18.3697
2.03667,0.321394,0.152922,18.6312
2.04,0.33424,0.145885,18.7021
2.04333,0.364205,0.145848,17.8246
2.04667,0.393323,0.145697,17.1294
2.05,0.421884,0.145219,16.4574
2.05333,0.452884,0.1454,15.6586
2.05667,0.485217,0.145934,14.7702
2.06,0.51887,0.147229,13.8325
2.06333,0.553109,0.149135,12.8933
2.06667,0.587467,0.151617,11.9988
2.07,0.621043,0.154538,11.1972
2.07333,0.653109,0.157717,10.5342
2.07667,0.683404,0.161096,10.0505
2.08,0.711771,0.164701,9.78188
2.08333,0.738191,0.168346,9.75823
2.08667,0.762543,0.17206,9.99648
2.09,0.784845,0.175613,10.5103
2.09333,0.804968,0.179088,11.3019
2.09667,0.82291,0.182289,12.3613
2.1,0.838586,0.185166,13.6682
2.10333,0.851874,0.187643,15.1875
2.10667,0.862832,0.189698,16.8762
2.11,0.871422,0.191209,18.6837
2.11333,0.877651,0.192202,20.5466
2.11667,0.881567,0.192632,22.3985
2.12,0.883242,0.192556,24.1706
2.12333,0.883107,0.191757,25.7964
2.12667,0.881089,0.190332,27.2277
2.13,0.877214,0.188369,28.4075
2.13333,0.871649,0.185932,29.289
2.13667,0.864698,0.18299,29.8326
2.14,0.85637,0.179703,30.0321
2.14333,0.84875,0.175627,29.8123
2.14667,0.840472,0.171213,29.2316
2.15,0.832482,0.166292,28.2842
2.15333,0.823712,0.161252,27.0486
2.15667,0.815397,0.155893,25.5381
2.16,0.807372,0.150305,23.8253
2.16333,0.799112,0.144692,22.0026
2.16667,0.78996,0.139216,20.1669
2.17,0.780764,0.133738,18.3591
2.17333,0.770581,0.128491,16.6855
2.17667,0.762957,0.122995,15.1176
2.18,0.753598,0.117863,13.8154
2.18333,0.743915,0.112915,12.7886
2.18667,0.737228,0.107814,11.9962
2.19,0.730688,0.10294,11.5065
2.19333,0.724264,0.0983308,11.331
2.19667,0.718572,0.0939048,11.4487
2.2,0.713803,0.0891921,11.8906
2.20333,0.710538,0.0841277,12.6338
2.20667,0.708635,0.0788965,13.6276
2.21,0.707348,0.0736663,14.8171
2.21333,0.707065,0.068169,16.1752
2.21667,0.707539,0.0627107,17.6129
2.22,0.707659,0.0576857,19.0507
2.22333,0.714616,0.0519041,20.4743
2.22667,0.718597,0.0472671,21.7141
2.23,0.725587,0.0425392,22.803
2.23333,0.734849,0.0380746,23.6713
2.23667,0.745491,0.0340167,24.2531
2.24,0.757061,0.0304442,24.5096
2.24333,0.770036,0.0271884,24.4188
2.24667,0.783728,0.0245819,23.9689
2.25,0.797435,0.0225174,23.1728
2.25333,0.811596,0.0209035,22.0757
2.25667,0.826332,0.0194786,20.7234
2.26,0.841142,0.0183378,19.1664
2.26333,0.853337,0.0174239,17.4137
2.26667,0.867246,0.0167148,15.6405
2.27,0.88053,0.0163719,13.9083
2.27333,0.893097,0.0161549,12.2925
2.27667,0.905322,0.0159116,10.8529
2.28,0.913494,0.0162016,9.678
2.28333,0.909284,0.0185123,8.88023
2.28667,0.910091,0.0211023,8.62973
2.29,0.914797,0.0241248,8.90907
2.29333,0.918814,0.0276317,9.66245
2.29667,0.922202,0.0315712,10.8484
2.3,0.925345,0.0357968,12.3788
2.30333,0.928205,0.0402363,14.1695
2.30667,0.93059,0.0448192,16.1167
2.31,0.935127,0.0486972,17.9381
2.31333,0.938053,0.0525975,19.7058
2.31667,0.938996,0.0565575,21.3208
2.32,0.937303,0.060876,22.6792
2.32333,0.933284,0.0653805,23.6967
2.32667,0.926749,0.070256,24.3042
2.33,0.912709,0.0789576,24.3493
2.33333,0.90236,0.0846142,24.0038
2.33667,0.890128,0.0906078,23.1878
2.34,0.876195,0.0970244,21.9353
2.34333,0.860812,0.103968,20.3129
2.34667,0.83868,0.11629,18.4529
2.35,0.822775,0.123733,16.3429
